"index","code","lc","product_name_bg","product_name_de","product_name_el","product_name_en","product_name_es","product_name_fr","product_name_it","product_name_pl","generic_name_de","generic_name_el","generic_name_en","quantity","serving_size","packaging","packaging_tags","brands","brands_tags","brand_owner","categories","categories_tags","labels","labels_tags","countries","countries_tags","stores","stores_tags","obsolete","obsolete_since_date","origins","origins_tags","origin_en","manufacturing_places","manufacturing_places_tags","emb_codes","emb_codes_tags","ingredients_text_bg","ingredients_text_de","ingredients_text_el","ingredients_text_en","ingredients_text_es","ingredients_text_fr","ingredients_text_nl","ingredients_text_pl","allergens","allergens_tags","traces","traces_tags","no_nutrition_data","nutrition_data_per","nutrition_data_prepared_per","energy-kj_value","energy-kj_unit","energy-kj_prepared_value","energy-kj_prepared_unit","energy-kcal_value","energy-kcal_unit","energy-kcal_prepared_value","energy-kcal_prepared_unit","fat_value","fat_unit","fat_prepared_value","fat_prepared_unit","saturated-fat_value","saturated-fat_unit","saturated-fat_prepared_value","saturated-fat_prepared_unit","carbohydrates_value","carbohydrates_unit","carbohydrates_prepared_value","carbohydrates_prepared_unit","sugars_value","sugars_unit","sugars_prepared_value","sugars_prepared_unit","fiber_value","fiber_unit","fiber_prepared_value","fiber_prepared_unit","proteins_value","proteins_unit","proteins_prepared_value","proteins_prepared_unit","salt_value","salt_unit","salt_prepared_value","salt_prepared_unit","sodium_value","sodium_unit","sodium_prepared_value","sodium_prepared_unit","alcohol_value","alcohol_unit","energy_value","energy_unit","energy_prepared_value","energy_prepared_unit","monounsaturated-fat_value","monounsaturated-fat_unit","monounsaturated-fat_prepared_value","monounsaturated-fat_prepared_unit","polyunsaturated-fat_value","polyunsaturated-fat_unit","polyunsaturated-fat_prepared_value","polyunsaturated-fat_prepared_unit","trans-fat_value","trans-fat_unit","cholesterol_value","cholesterol_unit","starch_value","starch_unit","starch_prepared_value","starch_prepared_unit","polyols_value","polyols_unit","soluble-fiber_value","soluble-fiber_unit","insoluble-fiber_value","insoluble-fiber_unit","vitamin-a_value","vitamin-a_unit","vitamin-d_value","vitamin-d_unit","vitamin-k_value","vitamin-k_unit","vitamin-c_value","vitamin-c_unit","vitamin-b1_value","vitamin-b1_unit","vitamin-b2_value","vitamin-b2_unit","vitamin-pp_value","vitamin-pp_unit","vitamin-b6_value","vitamin-b6_unit","vitamin-b9_value","vitamin-b9_unit","folates_value","folates_unit","vitamin-b12_value","vitamin-b12_unit","pantothenic-acid_value","pantothenic-acid_unit","potassium_value","potassium_unit","calcium_value","calcium_unit","phosphorus_value","phosphorus_unit","iron_value","iron_unit","magnesium_value","magnesium_unit","zinc_value","zinc_unit","copper_value","copper_unit","manganese_value","manganese_unit","selenium_value","selenium_unit","iodine_value","iodine_unit","phylloquinone_value","phylloquinone_unit","link","off:food_groups","off:food_groups_tags","off:nova_groups","off:nova_groups_tags","off:nutriscore_grade","off:nutriscore_score","off:ecoscore_grade","off:ecoscore_score","off:ecoscore_data.missing_key_data","off:ecoscore_data.agribalyse.code","off:ecoscore_data.adjustments.origins_of_ingredients.value","off:ecoscore_data.adjustments.packaging.value","off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials","off:ecoscore_data.adjustments.production_system.value","off:ecoscore_data.adjustments.threatened_species.value","sources_fields:org-database-usda:available_date","sources_fields:org-database-usda:fdc_category","sources_fields:org-database-usda:fdc_data_source","sources_fields:org-database-usda:fdc_id","sources_fields:org-database-usda:modified_date","sources_fields:org-database-usda:publication_date","data_sources"
"277","0440097111126","en","null","null","null","Mini sourdough boule","null","null","null","null","null","null","null","null","56.0g","null","null","Traders Joe’s","traders-joe-s","null","null","null","null","null","Germany","en:germany","null","null","0","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","","null","140","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","1","g","","null","","null","","null","","null","","null","","null","","null","","null","140","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","null","null","","unknown","null","","unknown","","1","null","-5","-15","1","0","","null","null","null","","null","null","null"
"278","5017764002923","en","null","null","null","Sourdough bites","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","United Kingdom","en:united-kingdom","null","null","0","","null","null","null","null","null","null","null","null","null","null","fortified wheat flour contains guten (wheat flour, calcium, carbonate, iron, niacin, thamin rapeseed oil, parmigiano reggiano dop (7%) (milk), seasoning with balsamic vinegar of modena (potato maltodextrin, balsamic vinegar of modena, salt, sugar, dried yeast extract, acid: citric acid, dried onion, dried garlic, ground black pepper), fermented wheat flour (contains gluten), dried yeast, red bell pepper, sugar.","null","null","null","null","Gluten, Milk","en:gluten,en:milk","null","null","null","100g","100g","","null","","null","474","kcal","","null","19.3","g","","null","2.9","g","","null","69.7","g","","null","0.9","g","","null","0.65","g","","null","1.9","g","","null","0.2","g","","null","0.08","g","","null","","null","474","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","null","null","","unknown","null","","unknown","","1","null","-5","-15","1","0","","null","null","null","","null","null","App - Yuka, Apps, App - InFood"
"279","9327546002079","en","null","null","null","Sunflower sourdough","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","No additives","en:no-additives","Australia","en:australia","null","null","0","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","","null","239","kcal","","null","3.7","g","","null","0.5","g","","null","34.9","g","","null","3.4","g","","null","7.5","g","","null","12.2","g","","null","","null","","null","","null","","null","","null","239","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","null","null","","unknown","null","","unknown","","1","null","-5","-15","1","0","","null","null","null","","null","null","App - Yuka, Apps"
"280","4088600278360","en","null","null","null","Sourdough crumb ham","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Ireland","en:ireland","null","null","0","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","","null","124","kcal","","null","3","g","","null","1","g","","null","1","g","","null","0.7","g","","null","1","g","","null","22.8","g","","null","2.1","g","","null","0.84","g","","null","","null","124","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","null","null","","unknown","null","","unknown","","1","null","-5","-15","1","0","","null","null","null","","null","null","App - Yuka, Apps"
"281","9310988019842","en","null","null","null","Sourdough baked flat bread","null","null","null","null","null","null","null","140 g","null","null","null","null","null","null","null","null","null","null","Australia","en:australia","null","null","0","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","","null","472","kcal","","null","16.5","g","","null","1.5","g","","null","69","g","","null","1","g","","null","4.5","g","","null","10","g","","null","1.275","g","","null","0.51","g","","null","","null","472","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","null","null","","unknown","null","","unknown","","1","null","-5","-15","1","0","","null","null","null","","null","null","App - Yuka, Apps"
"282","0289817001602","en","null","null","null","Brown Sourdough","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","United Kingdom","en:united-kingdom","Tesco","tesco","0","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","","null","232","kcal","","null","0.8999999762","g","","null","0.200000003","g","","null","44.4000015259","g","","null","1.3999999762","g","","null","","null","","null","9.1999998093","g","","null","0.8999999762","g","","null","0.3599999905","g","","null","","null","232","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","null","null","","unknown","null","","unknown","","1","null","-5","-15","1","0","","null","null","null","","null","null","App - yuka, Apps"
"283","5057753902209","en","null","null","null","Fruited sourdough bread","null","null","null","null","null","null","null","null","null","null","null","Tesco Finest","tesco-finest","null","null","null","null","null","United Kingdom","en:united-kingdom","Tesco","tesco","0","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","","null","254","kcal","","null","3.6","g","","null","0.4","g","","null","45.4","g","","null","8.3","g","","null","","null","","null","1.8","g","","null","0.8","g","","null","0.32","g","","null","","null","254","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","null","null","","unknown","null","","unknown","","1","null","-5","-15","1","0","","null","null","null","","null","null","App - yuka, Apps"
"284","0680596849872","en","null","null","null","Pumpkin Sourdough Bread","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Vegetarian, Vegan, Australian made","en:vegetarian,en:vegan,en:australian-made","Australia","en:australia","null","null","0","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","","null","258.1","kcal","","null","9","g","","null","1.6","g","","null","29.6","g","","null","0.7","g","","null","","null","","null","12.6","g","","null","1.125","g","","null","0.45","g","","null","","null","258.1","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","null","null","","unknown","null","","unknown","","1","null","-5","-15","1","0","","null","null","null","","null","null","App - Yuka, Apps"
"285","9300602373627","en","null","null","null","Tocchetti Multigrain Sourdough","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Vegetarian, Vegan","en:vegetarian,en:vegan","Australia","en:australia","null","null","0","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","","null","450.5","kcal","","null","14.5","g","","null","2","g","","null","67.5","g","","null","1","g","","null","5","g","","null","10","g","","null","1.8","g","","null","0.72","g","","null","","null","450.5","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","null","null","","unknown","null","","unknown","","1","null","-5","-15","1","0","","null","null","null","","null","null","App - Yuka, Apps"
"286","5057753936228","en","null","null","null","Sourdough charcoal and sesame seed","null","null","null","null","null","null","null","null","null","null","null","Tesco, Tesco Finest","tesco,tesco-finest","null","null","null","null","null","United Kingdom","en:united-kingdom","Tesco","tesco","0","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","","null","399","kcal","","null","8.9","g","","null","1.1","g","","null","60.5","g","","null","4.2","g","","null","","null","","null","12.6","g","","null","1.2","g","","null","0.48","g","","null","","null","399","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","null","null","","unknown","null","","unknown","","1","null","-5","-15","1","0","","null","null","null","","null","null","App - yuka, Apps"
"287","5060149574874","en","null","null","null","Potato and rosemary sourdough","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","United Kingdom","en:united-kingdom","null","null","0","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","","null","203","kcal","","null","2","g","","null","0.3","g","","null","42.1","g","","null","0.5","g","","null","1.8","g","","null","0","g","","null","0.8","g","","null","0.32","g","","null","","null","203","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","null","null","","unknown","null","","unknown","","1","null","-5","-15","1","0","","null","null","null","","null","null","App - Yuka, Apps"
"288","29308385","en","null","null","null","Sourdough","null","null","null","null","null","null","null","null","null","null","null","Marks & Spencer","marks-spencer","null","null","null","null","null","United Kingdom","en:united-kingdom","null","null","0","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","null","null","","unknown","null","","unknown","","1","null","-5","-15","1","0","","null","null","null","","null","null","App - Yuka, Apps"
"289","9341734000326","en","null","null","null","Whole grain Sourdough","null","null","null","null","null","null","null","null","39.0g","null","null","null","null","null","null","null","null","null","Australia","en:australia","null","null","0","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","","null","263","kcal","","null","4.0999999046","g","","null","0.5","g","","null","42.5","g","","null","0.6000000238","g","","null","","null","","null","9.1999998093","g","","null","","null","","null","","null","","null","","null","263","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","null","null","","unknown","null","","unknown","","1","null","-5","-15","1","0","","null","null","null","","null","null","null"
"290","5060198820830","en","null","null","null","Sourdough Crispbread","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","United Kingdom","en:united-kingdom","null","null","0","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","","null","381","kcal","","null","4.1","g","","null","1.8","g","","null","68","g","","null","3.5","g","","null","9.5","g","","null","13","g","","null","1.3","g","","null","0.52","g","","null","","null","381","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","null","null","","unknown","null","","unknown","","1","null","-5","-15","1","0","","null","null","null","","null","null","App - Yuka, Apps"
"291","0084401240012","en","null","null","null","Sourdough bread","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","United States","en:united-states","null","null","0","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","","null","228.0701754386","kcal","","null","0","g","","null","0","g","","null","49.1228070175","g","","null","1.7543859649","g","","null","0","g","","null","7.0175438596","g","","null","1.2719298246","g","","null","0.5087719298","g","","null","","null","228.0701754386","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","null","null","","unknown","null","","unknown","","1","null","-5","-15","1","0","","null","null","null","","null","null","App - Yuka, Apps"
"292","0852418007207","en","null","null","null","Sourdough Okive & zaatar","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","United States","en:united-states","null","null","0","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","","null","230.7692307692","kcal","","null","2.5641025641","g","","null","0","g","","null","43.5897435897","g","","null","0","g","","null","2.5641025641","g","","null","7.6923076923","g","","null","1.2179487179","g","","null","0.4871794872","g","","null","","null","230.7692307692","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","null","null","","unknown","null","","unknown","","1","null","-5","-15","1","0","","null","null","null","","null","null","App - Yuka, Apps"
"293","0736846528407","en","null","null","null","Sourdough","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","United States","en:united-states","null","null","0","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","100g","100g","","null","","null","288.8888888889","kcal","","null","1.1111111111","g","","null","0","g","","null","60","g","","null","0","g","","null","2.2222222222","g","","null","8.8888888889","g","","null","1.5","g","","null","0.6","g","","null","","null","288.8888888889","kcal","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","","null","null","null","null","","unknown","null","","unknown","","1","null","-5","-15","1","0","","null","null","null","","null","null","App - Yuka, Apps"
